student_id,centre_id,distance
S01702,C002,251.742
S01702,C003,347.864
S01702,C004,324.76
S01702,C005,413.588
S01702,C006,383.07
S01702,C007,317.368
S01702,C008,394.954
S01702,C009,445.775
S01702,C010,508.033
S01702,C011,456.534
S01702,C012,409.148
S01702,C013,425.43
S01702,C014,376.065
S01702,C015,479.611
S01702,C016,351.683
S01702,C017,247.191
S01702,C018,318.957
S01702,C019,315.087
S01702,C020,44.022
S01703,C001,110.695
S01703,C002,165.787
S01703,C003,194.692
S01703,C004,274.16
S01703,C005,368.858
S01703,C006,770.878
S01703,C007,732.275
S01703,C008,809.337
S01703,C009,845.86
S01703,C010,884.642
S01703,C011,780.674
S01703,C012,687.72
S01703,C013,653.533
S01703,C014,559.236
S01703,C015,517.908
S01703,C016,598.073
S01703,C017,439.164
S01703,C018,363.707
S01703,C019,277.008
S01703,C020,427.13
S01704,C001,744.325
S01704,C002,631.408
S01704,C003,676.219
S01704,C004,616.438
S01704,C005,645.36
S01704,C006,339.208
S01704,C007,177.267
S01704,C008,186.846
S01704,C009,50.494
S01704,C010,147.508
S01704,C011,239.538
S01704,C012,312.243
S01704,C013,390.354
S01704,C014,436.616
S01704,C015,612.772
S01704,C016,569.717
S01704,C017,568.655
S01704,C018,679.316
S01704,C019,699.3
S01704,C020,372.684
S01705,C001,70.118
S01705,C002,168.773
S01705,C003,302.741
S01705,C004,359.376
S01705,C005,473.057
S01705,C006,635.539
S01705,C007,629.493
S01705,C008,702.407
S01705,C009,779.091
S01705,C010,839.362
S01705,C011,767.136
S01705,C012,693.787
S01705,C013,680.264
S01705,C014,597.882
S01705,C015,608.547
S01705,C016,427.823
S01705,C017,273.037
S01705,C018,184.077
S01705,C019,97.014
S01705,C020,362.005
S01706,C001,821.099
S01706,C002,704.787
S01706,C003,739.957
S01706,C004,675.84
S01706,C005,694.116
S01706,C006,402.6
S01706,C007,250.218
S01706,C008,241.024
S01706,C009,36.063
S01706,C010,84.477
S01706,C011,229.564
S01706,C012,325.674
S01706,C013,407.204
S01706,C014,468.689
S01706,C015,645.613
S01706,C016,648.029
S01706,C017,650.827
S01706,C018,761.52
S01706,C019,780.575
S01706,C020,449.033
S01707,C001,550.897
S01707,C002,432.728
S01707,C003,308.519
S01707,C004,240.294
S01707,C005,131.752
S01707,C006,829.903
S01707,C007,697.492
S01707,C008,765.274
S01707,C009,671.845
S01707,C010,640.613
S01707,C011,477.059
S01707,C012,361.956
S01707,C013,284.989
S01707,C014,206.445
S01707,C015,32.945
S01707,C016,837.258
S01707,C017,706.58
S01707,C018,718.842
S01707,C019,660.454
S01707,C020,454.603
S01708,C001,156.468
S01708,C002,246.345
S01708,C003,388.149
S01708,C004,440.103
S01708,C005,555.042
S01708,C006,608.867
S01708,C007,626.138
S01708,C008,694.726
S01708,C009,793.68
S01708,C010,864.007
S01708,C011,807.538
S01708,C012,743.51
S01708,C013,737.91
S01708,C014,661.073
S01708,C015,686.08
S01708,C016,370.757
S01708,C017,228.744
S01708,C018,115.207
S01708,C019,44.88
S01708,C020,392.325
S01709,C001,804.615
S01709,C002,679.723
S01709,C003,693.749
S01709,C004,623.288
S01709,C005,626.452
S01709,C006,480.371
S01709,C007,316.19
S01709,C008,326.901
S01709,C009,126.368
S01709,C010,48.616
S01709,C011,127.813
S01709,C012,233.687
S01709,C013,315.106
S01709,C014,387.413
S01709,C015,561.975
S01709,C016,697.352
S01709,C017,676.812
S01709,C018,778.11
S01709,C019,785.589
S01709,C020,438.467
S01710,C001,640.651
S01710,C002,513.67
S01710,C003,407.532
S01710,C004,331.139
S01710,C005,237.695
S01710,C006,821.224
S01710,C007,674.449
S01710,C008,735.253
S01710,C009,614.184
S01710,C010,566.067
S01710,C011,396.648
S01710,C012,286.945
S01710,C013,205.237
S01710,C014,162.455
S01710,C015,88.822
S01710,C016,869.661
S01710,C017,752.995
S01710,C018,782.399
S01710,C019,733.003
S01710,C020,477.823
S01711,C001,518.816
S01711,C002,494.505
S01711,C003,632.287
S01711,C004,630.31
S01711,C005,728.957
S01711,C006,219.069
S01711,C007,321.037
S01711,C008,358.732
S01711,C009,534.136
S01711,C010,639.779
S01711,C011,669.428
S01711,C012,667.045
S01711,C013,707.59
S01711,C014,679.737
S01711,C015,798.378
S01711,C016,80.926
S01711,C017,189.538
S01711,C018,305.932
S01711,C019,377.682
S01711,C020,355.571
S01712,C001,829.917
S01712,C002,721.891
S01712,C003,773.01
S01712,C004,714.576
S01712,C005,744.199
S01712,C006,339.964
S01712,C007,207.088
S01712,C008,175.921
S01712,C009,67.523
S01712,C010,166.231
S01712,C011,309.559
S01712,C012,398.194
S01712,C013,478.626
S01712,C014,531.641
S01712,C015,708.443
S01712,C016,605.805
S01712,C017,627.963
S01712,C018,744.629
S01712,C019,772.763
S01712,C020,461.013
S01713,C001,425.208
S01713,C002,318.474
S01713,C003,179.074
S01713,C004,127.099
S01713,C005,24.652
S01713,C006,804.159
S01713,C007,692.453
S01713,C008,766.248
S01713,C009,708.623
S01713,C010,698.852
S01713,C011,548.584
S01713,C012,434.775
S01713,C013,369.894
S01713,C014,274.181
S01713,C015,159.084
S01713,C016,764.902
S01713,C017,621.81
S01713,C018,615.632
S01713,C019,549.21
S01713,C020,408.387
S01714,C001,499.765
S01714,C002,479.748
S01714,C003,619.722
S01714,C004,620.426
S01714,C005,720.955
S01714,C006,241.652
S01714,C007,338.058
S01714,C008,378.513
S01714,C009,550.163
S01714,C010,654.324
S01714,C011,678.886
S01714,C012,672.713
S01714,C013,710.877
S01714,C014,679.873
S01714,C015,794.301
S01714,C016,62.06
S01714,C017,168.767
S01714,C018,283.43
S01714,C019,356.335
S01714,C020,352.404
S01715,C001,479.665
S01715,C002,359.568
S01715,C003,240.483
S01715,C004,168.323
S01715,C005,70.079
S01715,C006,776.027
S01715,C007,651.582
S01715,C008,722.335
S01715,C009,646.482
S01715,C010,627.709
S01715,C011,472.042
S01715,C012,357.023
S01715,C013,288.345
S01715,C014,195.482
S01715,C015,83.654
S01715,C016,768.815
S01715,C017,635.355
S01715,C018,645.44
S01715,C019,586.906
S01715,C020,391.564
S01716,C001,533.568
S01716,C002,506.46
S01716,C003,642.663
S01716,C004,638.831
S01716,C005,736.096
S01716,C006,202.784
S01716,C007,309.662
S01716,C008,344.935
S01716,C009,523.339
S01716,C010,630.104
S01716,C011,663.717
S01716,C012,664.228
S01716,C013,706.531
S01716,C014,681.034
S01716,C015,802.67
S01716,C016,95.722
S01716,C017,205.557
S01716,C018,322.813
S01716,C019,393.898
S01716,C020,359.725
S01717,C001,259.446
S01717,C002,126.631
S01717,C003,109.82
S01717,C004,88.807
S01717,C005,199.168
S01717,C006,625.675
S01717,C007,542.103
S01717,C008,619.81
S01717,C009,615.756
S01717,C010,640.838
S01717,C011,527.636
S01717,C012,433.484
S01717,C013,402.425
S01717,C014,311.678
S01717,C015,317.427
S01717,C016,553.413
S01717,C017,408.038
S01717,C018,406.868
S01717,C019,348.19
S01717,C020,230.284
S01718,C001,728.559
S01718,C002,647.347
S01718,C003,738.494
S01718,C004,699.71
S01718,C005,761.315
S01718,C006,120.619
S01718,C007,93.873
S01718,C008,45.777
S01718,C009,253.13
S01718,C010,369.234
S01718,C011,465.14
S01718,C012,516.207
S01718,C013,585.117
S01718,C014,604.652
S01718,C015,769.06
S01718,C016,405.559
S01718,C017,463.566
S01718,C018,587.569
S01718,C019,634.493
S01718,C020,399.701
S01719,C001,358.115
S01719,C002,328.558
S01719,C003,469.241
S01719,C004,473.99
S01719,C005,578.525
S01719,C006,331.159
S01719,C007,357.958
S01719,C008,421.2
S01719,C009,547.277
S01719,C010,635.17
S01719,C011,621.208
S01719,C012,591.126
S01719,C013,614.967
S01719,C014,568.447
S01719,C015,663.808
S01719,C016,168.67
S01719,C017,69.779
S01719,C018,187.128
S01719,C019,235.168
S01719,C020,235.58
S01720,C001,659.854
S01720,C002,560.334
S01720,C003,631.112
S01720,C004,583.406
S01720,C005,634.479
S01720,C006,224.008
S01720,C007,55.789
S01720,C008,109.626
S01720,C009,171.059
S01720,C010,275.672
S01720,C011,336.519
S01720,C012,377.597
S01720,C013,445.044
S01720,C014,465.369
S01720,C015,632.279
S01720,C016,441.626
S01720,C017,450.027
S01720,C018,565.784
S01720,C019,594.691
S01720,C020,300.14
S01721,C001,539.572
S01721,C002,415.779
S01721,C003,303.495
S01721,C004,228.604
S01721,C005,133.888
S01721,C006,786.683
S01721,C007,652.602
S01721,C008,719.962
S01721,C009,626.451
S01721,C010,596.951
S01721,C011,434.911
S01721,C012,319.487
S01721,C013,244.436
S01721,C014,161.819
S01721,C015,27.246
S01721,C016,802.336
S01721,C017,675.631
S01721,C018,694.329
S01721,C019,639.837
S01721,C020,416.164
S01722,C001,763.153
S01722,C002,628.339
S01722,C003,598.99
S01722,C004,519.56
S01722,C005,490.465
S01722,C006,623.566
S01722,C007,455.935
S01722,C008,490.908
S01722,C009,315.538
S01722,C010,238.398
S01722,C011,72.21
S01722,C012,85.174
S01722,C013,143.44
S01722,C014,237.877
S01722,C015,394.573
S01722,C016,782.384
S01722,C017,721.622
S01722,C018,800.396
S01722,C019,785.972
S01722,C020,439.76
S01723,C001,227.378
S01723,C002,98.537
S01723,C003,90.493
S01723,C004,98.775
S01723,C005,214.16
S01723,C006,640.295
S01723,C007,564.185
S01723,C008,642.148
S01723,C009,645.659
S01723,C010,673.491
S01723,C011,562.276
S01723,C012,468.558
S01723,C013,437.112
S01723,C014,345.657
S01723,C015,341.948
S01723,C016,551.312
S01723,C017,401.491
S01723,C018,390.071
S01723,C019,326.441
S01723,C020,250.175
S01724,C001,99.773
S01724,C002,55.581
S01724,C003,150.709
S01724,C004,211.769
S01724,C005,322.998
S01724,C006,668.708
S01724,C007,623.271
S01724,C008,700.613
S01724,C009,736.141
S01724,C010,777.381
S01724,C011,679.591
S01724,C012,591.838
S01724,C013,564.977
S01724,C014,474.866
S01724,C015,463.017
S01724,C016,520.01
S01724,C017,360.888
S01724,C018,311.432
S01724,C019,232.584
S01724,C020,316.874
S01725,C001,785.756
S01725,C002,665.056
S01725,C003,691.145
S01725,C004,624.443
S01725,C005,637.64
S01725,C006,426.442
S01725,C007,263.761
S01725,C008,271.977
S01725,C009,73.78
S01725,C010,66.468
S01725,C011,170.448
S01725,C012,264.189
S01725,C013,345.723
S01725,C014,408.455
S01725,C015,585.171
S01725,C016,650.751
S01725,C017,638.439
S01725,C018,743.806
S01725,C019,756.35
S01725,C020,415.24
S01726,C001,311.94
S01726,C002,355.221
S01726,C003,508.072
S01726,C004,540.709
S01726,C005,655.191
S01726,C006,480.614
S01726,C007,535.54
S01726,C008,593.849
S01726,C009,728.811
S01726,C010,816.111
S01726,C011,793.328
S01726,C012,751.761
S01726,C013,764.524
S01726,C014,703.936
S01726,C015,767.3
S01726,C016,209.871
S01726,C017,111.982
S01726,C018,59.017
S01726,C019,145.757
S01726,C020,385.967
S01727,C001,644.168
S01727,C002,519.772
S01727,C003,406.925
S01727,C004,333.124
S01727,C005,233.139
S01727,C006,846.309
S01727,C007,700.975
S01727,C008,762.504
S01727,C009,643.005
S01727,C010,594.944
S01727,C011,425.414
S01727,C012,315.904
S01727,C013,234.192
S01727,C014,188.753
S01727,C015,82.972
S01727,C016,888.359
S01727,C017,768.639
S01727,C018,794.031
S01727,C019,742.122
S01727,C020,497.262
S01728,C001,345.432
S01728,C002,335.141
S01728,C003,482.04
S01728,C004,494.614
S01728,C005,602.825
S01728,C006,362.54
S01728,C007,402.748
S01728,C008,463.395
S01728,C009,595.205
S01728,C010,683.977
S01728,C011,669.432
S01728,C012,637.082
S01728,C013,658.432
S01728,C014,608.321
S01728,C015,695.76
S01728,C016,152.721
S01728,C017,22.188
S01728,C018,146.199
S01728,C019,206.295
S01728,C020,277.381
S01729,C001,224.003
S01729,C002,93.723
S01729,C003,96.194
S01729,C004,104.94
S01729,C005,220.184
S01729,C006,634.75
S01729,C007,559.687
S01729,C008,637.676
S01729,C009,642.949
S01729,C010,671.838
S01729,C011,561.993
S01729,C012,469.145
S01729,C013,438.777
S01729,C014,347.922
S01729,C015,346.963
S01729,C016,544.775
S01729,C017,394.939
S01729,C018,383.93
S01729,C019,320.774
S01729,C020,245.497
S01730,C001,560.494
S01730,C002,437.887
S01730,C003,322.354
S01730,C004,249.162
S01730,C005,149.294
S01730,C006,807.413
S01730,C007,671.54
S01730,C008,738.043
S01730,C009,639.749
S01730,C010,606.486
S01730,C011,442.297
S01730,C012,327.357
S01730,C013,249.944
S01730,C014,173.622
S01730,C015,3.915
S01730,C016,825.844
S01730,C017,699.36
S01730,C018,717.716
S01730,C019,662.706
S01730,C020,439.155
S01731,C001,300.354
S01731,C002,197.791
S01731,C003,298.453
S01731,C004,282.448
S01731,C005,378.773
S01731,C006,432.808
S01731,C007,371.326
S01731,C008,448.924
S01731,C009,494.218
S01731,C010,550.765
S01731,C011,486.603
S01731,C012,428.126
S01731,C013,434.465
S01731,C014,374.136
S01731,C015,458.846
S01731,C016,371.961
S01731,C017,247.86
S01731,C018,298.813
S01731,C019,281.63
S01731,C020,73.404
S01732,C001,211.077
S01732,C002,139.718
S01732,C003,44.983
S01732,C004,126.752
S01732,C005,219.07
S01732,C006,742.712
S01732,C007,672.696
S01732,C008,750.719
S01732,C009,753.299
S01732,C010,776.681
S01732,C011,656.791
S01732,C012,556.328
S01732,C013,514.266
S01732,C014,417.556
S01732,C015,367.522
S01732,C016,627.397
S01732,C017,470.688
S01732,C018,432.134
S01732,C019,354.616
S01732,C020,358.308
S01733,C001,224.033
S01733,C002,157.133
S01733,C003,47.023
S01733,C004,128.206
S01733,C005,212.778
S01733,C006,758.995
S01733,C007,687.273
S01733,C008,765.26
S01733,C009,764.68
S01733,C010,785.984
S01733,C011,663.504
S01733,C012,561.538
S01733,C013,517.283
S01733,C014,419.94
S01733,C015,362.398
S01733,C016,644.845
S01733,C017,488.081
S01733,C018,448.565
S01733,C019,370.391
S01733,C020,373.042
S01734,C001,812.957
S01734,C002,681.318
S01734,C003,670.189
S01734,C004,593.63
S01734,C005,576.697
S01734,C006,578.783
S01734,C007,411.186
S01734,C008,432.322
S01734,C009,238.236
S01734,C010,144.398
S01734,C011,53.559
S01734,C012,164.396
S01734,C013,237.66
S01734,C014,325.83
S01734,C015,490.341
S01734,C016,771.125
S01734,C017,730.396
S01734,C018,820.905
S01734,C019,816.811
S01734,C020,465.129
S01735,C001,212.556
S01735,C002,79.543
S01735,C003,109.296
S01735,C004,121.82
S01735,C005,236.933
S01735,C006,623.152
S01735,C007,551.609
S01735,C008,629.653
S01735,C009,640.136
S01735,C010,671.909
S01735,C011,565.675
S01735,C012,475.039
S01735,C013,447.233
S01735,C014,357.81
S01735,C015,362.282
S01735,C016,528.714
S01735,C017,378.35
S01735,C018,367.11
S01735,C019,304.576
S01735,C020,237.176
S01736,C001,350.409
S01736,C002,236.623
S01736,C003,110.29
S01736,C004,43.243
S01736,C005,72.819
S01736,C006,735.541
S01736,C007,633.766
S01736,C008,709.498
S01736,C009,671.495
S01736,C010,674.917
S01736,C011,536.84
S01736,C012,428.131
S01736,C013,375.038
S01736,C014,276.537
S01736,C015,214.228
S01736,C016,682.869
S01736,C017,538.309
S01736,C018,532.087
S01736,C019,467.081
S01736,C020,337.016
S01737,C001,169.314
S01737,C002,77.329
S01737,C003,81.026
S01737,C004,142.688
S01737,C005,252.375
S01737,C006,685.957
S01737,C007,623.299
S01737,C008,701.321
S01737,C009,716.622
S01737,C010,748.021
S01737,C011,638.52
S01737,C012,544.354
S01737,C013,510.742
S01737,C014,417.45
S01737,C015,393.911
S01737,C016,564.946
S01737,C017,408.317
S01737,C018,373.18
S01737,C019,298.474
S01737,C020,309.558
S01738,C001,766.506
S01738,C002,631.762
S01738,C003,602.91
S01738,C004,523.535
S01738,C005,494.657
S01738,C006,623.188
S01738,C007,455.449
S01738,C008,489.808
S01738,C009,313.351
S01738,C010,235.192
S01738,C011,70.008
S01738,C012,88.9
S01738,C013,147.663
S01738,C014,242.066
S01738,C015,398.756
S01738,C016,783.521
S01738,C017,723.531
S01738,C018,802.767
S01738,C019,788.707
S01738,C020,442.147
S01739,C001,264.479
S01739,C002,291.464
S01739,C003,444.377
S01739,C004,473.978
S01739,C005,588.035
S01739,C006,468.297
S01739,C007,502.206
S01739,C008,565.919
S01739,C009,686.017
S01739,C010,767.912
S01739,C011,735.848
S01739,C012,689.581
S01739,C013,699.587
S01739,C014,637.073
S01739,C015,699.049
S01739,C016,229.679
S01739,C017,85.358
S01739,C018,42.807
S01739,C019,107.058
S01739,C020,323.731
S01740,C001,749.43
S01740,C002,618.571
S01740,C003,613.2
S01740,C004,538.361
S01740,C005,529.597
S01740,C006,533.754
S01740,C007,365.513
S01740,C008,395.894
S01740,C009,219.212
S01740,C010,154.788
S01740,C011,26.862
S01740,C012,125.738
S01740,C013,206.546
S01740,C014,283.796
S01740,C015,455.771
S01740,C016,712.323
S01740,C017,667.046
S01740,C018,756.285
S01740,C019,751.8
S01740,C020,400.122
S01741,C001,349.847
S01741,C002,231.981
S01741,C003,115.088
S01741,C004,38.568
S01741,C005,79.32
S01741,C006,719.949
S01741,C007,617.376
S01741,C008,693.046
S01741,C009,655.202
S01741,C010,659.395
S01741,C011,522.522
S01741,C012,414.572
S01741,C013,363.163
S01741,C014,264.813
S01741,C015,213.002
S01741,C016,670.931
S01741,C017,527.767
S01741,C018,524.817
S01741,C019,461.633
S01741,C020,321.626
S01742,C001,771.898
S01742,C002,669.512
S01742,C003,731.782
S01742,C004,678.558
S01742,C005,718.521
S01742,C006,270.042
S01742,C007,134.009
S01742,C008,106.753
S01742,C009,102.384
S01742,C010,218.181
S01742,C011,333.785
S01742,C012,405.895
S01742,C013,482.778
S01742,C014,523.104
S01742,C015,697.469
S01742,C016,532.095
S01742,C017,557.222
S01742,C018,675.384
S01742,C019,706.816
S01742,C020,408.233
S01743,C001,477.629
S01743,C002,357.894
S01743,C003,404.723
S01743,C004,352.652
S01743,C005,405.558
S01743,C006,388.433
S01743,C007,262.809
S01743,C008,336.961
S01743,C009,323.826
S01743,C010,368.646
S01743,C011,308.161
S01743,C012,269.846
S01743,C013,301.32
S01743,C014,278.196
S01743,C015,422.897
S01743,C016,459.164
S01743,C017,384.83
S01743,C018,466.77
S01743,C019,462.441
S01743,C020,111.112
S01744,C001,309.227
S01744,C002,334.441
S01744,C003,487.105
S01744,C004,513.801
S01744,C005,626.994
S01744,C006,443.095
S01744,C007,491.158
S01744,C008,550.956
S01744,C009,682.835
S01744,C010,769.695
S01744,C011,747.592
S01744,C012,707.671
S01744,C013,722.297
S01744,C014,664.098
S01744,C015,733.944
S01744,C016,188.638
S01744,C017,66.387
S01744,C018,68.161
S01744,C019,148.741
S01744,C020,342.373
S01745,C001,696.263
S01745,C002,560.387
S01745,C003,520.17
S01745,C004,439.659
S01745,C005,405.882
S01745,C006,635.102
S01745,C007,471.739
S01745,C008,518.041
S01745,C009,365.706
S01745,C010,307.206
S01745,C011,137.363
S01745,C012,40.291
S01745,C013,58.576
S01745,C014,153.517
S01745,C015,310.942
S01745,C016,762.085
S01745,C017,685.64
S01745,C018,754.279
S01745,C019,732.217
S01745,C020,396.358
S01746,C001,394.015
S01746,C002,298.459
S01746,C003,392.957
S01746,C004,365.939
S01746,C005,449.465
S01746,C006,339.236
S01746,C007,270.734
S01746,C008,348.191
S01746,C009,406.9
S01746,C010,475.496
S01746,C011,437.7
S01746,C012,401.707
S01746,C013,426.898
S01746,C014,387.669
S01746,C015,504.951
S01746,C016,336.326
S01746,C017,252.288
S01746,C018,339.188
S01746,C019,345.711
S01746,C020,63.34
S01747,C001,512.648
S01747,C002,495.195
S01747,C003,635.891
S01747,C004,637.197
S01747,C005,737.962
S01747,C006,242.797
S01747,C007,346.875
S01747,C008,384.439
S01747,C009,559.843
S01747,C010,665.143
S01747,C011,692.67
S01747,C012,688.014
S01747,C013,726.891
S01747,C014,696.556
S01747,C015,811.417
S01747,C016,55.538
S01747,C017,180.459
S01747,C018,291.874
S01747,C019,366.818
S01747,C020,369.446
S01748,C001,379.623
S01748,C002,263.325
S01748,C003,329.967
S01748,C004,292.132
S01748,C005,368.163
S01748,C006,414.446
S01748,C007,321.747
S01748,C008,399.551
S01748,C009,417.592
S01748,C010,467.016
S01748,C011,399.543
S01748,C012,344.79
S01748,C013,358.246
S01748,C014,309.223
S01748,C015,420.401
S01748,C016,416.048
S01748,C017,314.519
S01748,C018,381.006
S01748,C019,368.542
S01748,C020,24.036
S01749,C001,89.074
S01749,C002,48.63
S01749,C003,172.043
S01749,C004,227.655
S01749,C005,340.889
S01749,C006,647.451
S01749,C007,606.462
S01749,C008,683.454
S01749,C009,725.187
S01749,C010,769.899
S01749,C011,677.071
S01749,C012,592.459
S01749,C013,569.06
S01749,C014,480.999
S01749,C015,477.947
S01749,C016,494.44
S01749,C017,335.217
S01749,C018,286.18
S01749,C019,208.47
S01749,C020,303.839
S01750,C001,829.905
S01750,C002,697.086
S01750,C003,679.374
S01750,C004,601.471
S01750,C005,578.394
S01750,C006,610.772
S01750,C007,443.108
S01750,C008,464.252
S01750,C009,268.882
S01750,C010,170.398
S01750,C011,70.796
S01750,C012,166.943
S01750,C013,233.385
S01750,C014,326.035
S01750,C015,484.775
S01750,C016,800.707
S01750,C017,756.913
S01750,C018,845.274
S01750,C019,838.87
S01750,C020,487.668
S01751,C001,794.117
S01751,C002,679.545
S01751,C003,719.269
S01751,C004,657.018
S01751,C005,679.85
S01751,C006,373.908
S01751,C007,219.183
S01751,C008,214.005
S01751,C009,7.432
S01751,C010,109.479
S01751,C011,236.143
S01751,C012,324.252
S01751,C013,404.959
S01751,C014,460.732
S01751,C015,637.777
S01751,C016,616.41
S01751,C017,619.442
S01751,C018,730.651
S01751,C019,750.742
S01751,C020,422.146
S01752,C001,178.733
S01752,C002,68.793
S01752,C003,84.182
S01752,C004,133.397
S01752,C005,246.517
S01752,C006,666.825
S01752,C007,601.978
S01752,C008,680.019
S01752,C009,694.327
S01752,C010,725.988
S01752,C011,617.55
S01752,C012,524.41
S01752,C013,492.444
S01752,C014,400.13
S01752,C015,384.319
S01752,C016,552.676
S01752,C017,397.396
S01752,C018,368.78
S01752,C019,297.22
S01752,C020,287.973
S01753,C001,234.62
S01753,C002,152.298
S01753,C003,21.333
S01753,C004,103.03
S01753,C005,193.213
S01753,C006,742.692
S01753,C007,667.14
S01753,C008,745.036
S01753,C009,740.894
S01753,C010,761.004
S01753,C011,637.856
S01753,C012,535.825
S01753,C013,491.85
S01753,C014,394.655
S01753,C015,341.643
S01753,C016,637.618
S01753,C017,482.337
S01753,C018,449.367
S01753,C019,373.758
S01753,C020,353.451
S01754,C001,416.659
S01754,C002,304.815
S01754,C003,374.187
S01754,C004,334.562
S01754,C005,405.918
S01754,C006,375.394
S01754,C007,277.565
S01754,C008,355.302
S01754,C009,378.1
S01754,C010,433.616
S01754,C011,379.47
S01754,C012,336.796
S01754,C013,360.32
S01754,C014,322.757
S01754,C015,447.867
S01754,C016,402.168
S01754,C017,316.423
S01754,C018,395.512
S01754,C019,392.083
S01754,C020,44.589
S01755,C001,346.917
S01755,C002,224.977
S01755,C003,119.968
S01755,C004,38.277
S01755,C005,92.077
S01755,C006,701.68
S01755,C007,598.825
S01755,C008,674.517
S01755,C009,637.861
S01755,C010,643.508
S01755,C011,508.586
S01755,C012,401.834
S01755,C013,352.876
S01755,C014,254.957
S01755,C015,216.357
S01755,C016,655.701
S01755,C017,513.944
S01755,C018,514.34
S01755,C019,453.151
S01755,C020,303.517
S01756,C001,654.954
S01756,C002,578.129
S01756,C003,676.208
S01756,C004,642.456
S01756,C005,711.395
S01756,C006,90.091
S01756,C007,79.257
S01756,C008,101.548
S01756,C009,287.888
S01756,C010,400.856
S01756,C011,470.894
S01756,C012,505.261
S01756,C013,567.469
S01756,C014,574.892
S01756,C015,731.685
S01756,C016,338.525
S01756,C017,387.902
S01756,C018,511.678
S01756,C019,558.425
S01756,C020,338.071
S01757,C001,421.369
S01757,C002,305.512
S01757,C003,367.009
S01757,C004,323.887
S01757,C005,391.478
S01757,C006,390.229
S01757,C007,286.116
S01757,C008,363.346
S01757,C009,375.337
S01757,C010,426.047
S01757,C011,365.468
S01757,C012,319.379
S01757,C013,341.385
S01757,C014,303.34
S01757,C015,429.852
S01757,C016,421.569
S01757,C017,334.086
S01757,C018,410.362
S01757,C019,403.874
S01757,C020,52.336
S01758,C001,549.558
S01758,C002,537.514
S01758,C003,679.558
S01758,C004,681.925
S01758,C005,783.006
S01758,C006,248.281
S01758,C007,370.231
S01758,C008,400.177
S01758,C009,584.347
S01758,C010,692.363
S01758,C011,727.717
S01758,C012,727.205
S01758,C013,768.08
S01758,C014,739.758
S01758,C015,856.203
S01758,C016,64.997
S01758,C017,216.599
S01758,C018,319.954
S01758,C019,398.892
S01758,C020,413.933
S01759,C001,372.13
S01759,C002,254.936
S01759,C003,321.107
S01759,C004,283.794
S01759,C005,360.972
S01759,C006,422.253
S01759,C007,330.611
S01759,C008,408.433
S01759,C009,425.823
S01759,C010,474.203
S01759,C011,404.393
S01759,C012,347.447
S01759,C013,358.891
S01759,C014,307.593
S01759,C015,415.555
S01759,C016,418.983
S01759,C017,314.491
S01759,C018,378.261
S01759,C019,363.921
S01759,C020,27.403
S01760,C001,182.703
S01760,C002,85.147
S01760,C003,69.485
S01760,C004,129.22
S01760,C005,239.141
S01760,C006,686.633
S01760,C007,620.777
S01760,C008,698.828
S01760,C009,710.402
S01760,C010,740.043
S01760,C011,628.639
S01760,C012,533.502
S01760,C013,498.867
S01760,C014,405.169
S01760,C015,380.445
S01760,C016,571.304
S01760,C017,415.454
S01760,C018,383.422
S01760,C019,309.8
S01760,C020,306.55
S01761,C001,718.9
S01761,C002,645.046
S01761,C003,744.043
S01761,C004,709.803
S01761,C005,777.079
S01761,C006,77.261
S01761,C007,121.004
S01761,C008,90.949
S01761,C009,298.102
S01761,C010,414.137
S01761,C011,505.51
S01761,C012,551.468
S01761,C013,617.956
S01761,C014,632.103
S01761,C015,792.726
S01761,C016,369.93
S01761,C017,439.788
S01761,C018,564.473
S01761,C019,616.228
S01761,C020,405.81
S01762,C001,532.071
S01762,C002,513.71
S01762,C003,653.667
S01762,C004,653.828
S01762,C005,753.702
S01762,C006,231.475
S01762,C007,343.638
S01762,C008,377.611
S01762,C009,557.393
S01762,C010,664.196
S01762,C011,696.514
S01762,C012,694.97
S01762,C013,735.633
S01762,C014,707.499
S01762,C015,825.012
S01762,C016,67.142
S01762,C017,199.897
S01762,C018,310.642
S01762,C019,386.089
S01762,C020,382.433
S01763,C001,892.978
S01763,C002,771.095
S01763,C003,790.95
S01763,C004,721.409
S01763,C005,725.204
S01763,C006,497.528
S01763,C007,346.729
S01763,C008,334.569
S01763,C009,132.565
S01763,C010,50.503
S01763,C011,214.949
S01763,C012,327.467
S01763,C013,407.68
S01763,C014,484.407
S01763,C015,657.512
S01763,C016,743.859
S01763,C017,741.483
S01763,C018,849.211
S01763,C019,863.54
S01763,C020,522.894
S01764,C001,773.248
S01764,C002,665.093
S01764,C003,717.749
S01764,C004,660.577
S01764,C005,693.676
S01764,C006,312.73
S01764,C007,163.552
S01764,C008,151.884
S01764,C009,55.473
S01764,C010,171.586
S01764,C011,287.445
S01764,C012,364.313
S01764,C013,442.726
S01764,C014,488.576
S01764,C015,664.44
S01764,C016,563.491
S01764,C017,577.109
S01764,C018,692.116
S01764,C019,718.13
S01764,C020,404.181
S01765,C001,405.509
S01765,C002,293.978
S01765,C003,365.305
S01765,C004,327.256
S01765,C005,400.895
S01765,C006,380.686
S01765,C007,286.442
S01765,C008,364.309
S01765,C009,389.226
S01765,C010,444.587
S01765,C011,388.821
S01765,C012,343.961
